,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
27784534,2014-04-27 00:15:47.0000005,9.0,2014-04-27 00:15:47 UTC,-73.941064,40.839412,-73.939861,40.820642,1
36610167,2014-03-26 11:02:20.0000001,7.0,2014-03-26 11:02:20 UTC,-73.977355,40.746743,-73.987078,40.751207,1
15933293,2014-12-21 08:21:11.0000002,4.0,2014-12-21 08:21:11 UTC,-73.96128,40.768918,-73.967023,40.76978,1
53150207,2014-07-22 08:59:00.00000074,45.33,2014-07-22 08:59:00 UTC,-73.865872,40.770891999999996,-73.983253,40.767205,1
6660850,2014-04-19 01:39:25.0000003,25.0,2014-04-19 01:39:25 UTC,-73.999575,40.728387,-73.915352,40.746373,2
41888705,2014-11-09 09:35:00.00000018,10.5,2014-11-09 09:35:00 UTC,-73.976675,40.766182,-73.990217,40.751537,1
50763023,2014-03-12 16:44:27.0000001,9.5,2014-03-12 16:44:27 UTC,-73.99443000000001,40.740726,-73.983345,40.750502000000004,1
5872161,2014-10-10 14:34:06.0000002,11.0,2014-10-10 14:34:06 UTC,-73.988388,40.73787,-73.99184,40.749279,1
29985439,2014-06-07 18:10:13.0000002,7.5,2014-06-07 18:10:13 UTC,-73.99325,40.749858,-73.985413,40.75719,2
52030694,2014-07-12 20:59:02.0000004,7.5,2014-07-12 20:59:02 UTC,-73.99779000000001,40.749939000000005,-73.98876,40.765038,2
3941533,2014-02-25 16:54:48.0000001,4.5,2014-02-25 16:54:48 UTC,-73.983767,40.765013,-73.981202,40.759881,3
10326215,2014-02-07 07:54:51.0000001,5.0,2014-02-07 07:54:51 UTC,0.0,0.0,0.0,0.0,1
50028249,2014-03-23 07:55:08.0000002,7.5,2014-03-23 07:55:08 UTC,-73.991321,40.75027,-73.972553,40.749836,1
35554674,2014-09-14 17:22:00.00000030,7.0,2014-09-14 17:22:00 UTC,-73.987325,40.735995,-73.973777,40.748597,6
16419344,2014-05-12 12:00:15.0000002,2.5,2014-05-12 12:00:15 UTC,-74.00184899999999,40.715156,0.0,0.0,3
21460206,2014-12-07 19:16:00.00000022,6.5,2014-12-07 19:16:00 UTC,-73.956682,40.767162,-73.95268,40.780052000000005,5
48298080,2014-06-14 22:48:19.0000002,5.5,2014-06-14 22:48:19 UTC,-73.982711,40.756739,-73.984808,40.748202,1
43786993,2014-07-01 14:36:00.00000018,7.5,2014-07-01 14:36:00 UTC,-73.98224,40.768207000000004,-73.97797,40.753766999999996,1
39002054,2014-06-07 19:44:30.0000008,6.0,2014-06-07 19:44:30 UTC,-73.98863100000001,40.722609000000006,-73.979031,40.738819,1
19310705,2014-07-30 08:53:22.0000003,7.0,2014-07-30 08:53:22 UTC,-74.008354,40.735735,-73.996381,40.729526,1
30129980,2014-09-09 07:35:13.0000003,9.0,2014-09-09 07:35:13 UTC,-73.97873100000001,40.753432000000004,-73.99588,40.764228,1
21779766,2014-11-21 23:54:40.0000003,20.5,2014-11-21 23:54:40 UTC,-73.995828,40.691679,-73.951126,40.743041999999996,2
54558695,2014-06-06 19:37:00.000000123,11.0,2014-06-06 19:37:00 UTC,-74.00091,40.73195,-73.97841,40.76316,1
1260935,2014-04-16 14:57:01.0000005,31.33,2014-04-16 14:57:01 UTC,-73.982095,40.751188,-73.870499,40.772488,4
13076661,2014-08-28 22:18:00.000000245,11.0,2014-08-28 22:18:00 UTC,-73.98238,40.74256,-73.95076,40.769870000000004,6
43029000,2014-09-09 19:17:08.0000005,6.0,2014-09-09 19:17:08 UTC,-73.97425,40.742621,-73.97719599999999,40.751761,1
53141981,2014-01-24 13:48:00.000000181,9.0,2014-01-24 13:48:00 UTC,-73.97462800000001,40.762137,-73.95992199999999,40.769377,1
39214506,2014-06-18 13:16:21.0000001,12.5,2014-06-18 13:16:21 UTC,-73.977009,40.758554,-73.987003,40.747138,1
44164797,2014-08-09 04:06:07.0000002,15.5,2014-08-09 04:06:07 UTC,-73.977956,40.729109,-73.989113,40.689535,1
55026820,2014-03-14 20:39:00.000000161,23.5,2014-03-14 20:39:00 UTC,-73.982477,40.745667,-73.966953,40.693437,2
52516245,2014-04-29 12:14:00.00000091,4.5,2014-04-29 12:14:00 UTC,-73.996592,40.725970000000004,-74.001627,40.730792,1
17160766,2014-06-08 04:11:00.0000008,16.0,2014-06-08 04:11:00 UTC,-74.002635,40.749891999999996,-74.004807,40.707295,2
17647649,2014-05-20 19:01:04.0000003,9.5,2014-05-20 19:01:04 UTC,-73.979488,40.739933,-73.987712,40.751652,1
3515571,2014-06-14 09:42:07.0000002,9.0,2014-06-14 09:42:07 UTC,-73.958762,40.772252,-73.98107399999999,40.771091,4
4438652,2014-06-22 13:47:00.00000018,52.0,2014-06-22 13:47:00 UTC,-73.780282,40.645427000000005,-73.982302,40.778927,4
24980282,2014-06-29 19:58:42.0000003,23.5,2014-06-29 19:58:42 UTC,-73.87292099999999,40.77414,-73.96444699999999,40.717374,1
17178386,2014-08-15 10:38:26.0000003,7.5,2014-08-15 10:38:26 UTC,-73.990563,40.756182,-73.978679,40.763194,1
32797691,2014-06-17 08:14:00.00000040,15.5,2014-06-17 08:14:00 UTC,-73.9803,40.726415,-73.97822,40.684971999999995,1
10653435,2014-06-17 18:55:12.0000004,19.0,2014-06-17 18:55:12 UTC,-73.998743,40.713656,-73.97444499999999,40.756981,1
42717343,2014-08-11 21:32:00.00000087,34.5,2014-08-11 21:32:00 UTC,-73.989067,40.69112,-73.946038,40.807232,2
35718497,2014-09-04 21:45:00.000000227,34.83,2014-09-04 21:45:00 UTC,-73.86341,40.76993,-73.99158,40.744609999999994,1
20220836,2014-04-14 08:17:00.000000147,10.0,2014-04-14 08:17:00 UTC,-74.005677,40.717402,-74.0043,40.741385,1
1168944,2014-06-18 18:08:48.0000001,13.0,2014-06-18 18:08:48 UTC,-73.984246,40.740314,-73.972036,40.764441999999995,1
38403000,2014-04-25 19:22:40.0000004,6.0,2014-04-25 19:22:40 UTC,-73.918649,40.743272,-73.918013,40.754767,1
51024279,2014-01-16 19:32:57.0000001,19.0,2014-01-16 19:32:57 UTC,-73.992111,40.759319,-73.984889,40.720335,1
41085795,2014-05-05 10:46:02.0000003,18.0,2014-05-05 10:46:02 UTC,-73.987955,40.770245,-73.96035400000001,40.812404,1
40595776,2014-12-18 13:28:00.00000060,12.0,2014-12-18 13:28:00 UTC,-73.98187,40.780245,-73.957778,40.812796999999996,1
28851532,2014-01-24 19:21:19.0000004,17.5,2014-01-24 19:21:19 UTC,-73.983425,40.741023,-73.980614,40.785047,1
45760053,2014-07-01 11:21:00.000000165,19.5,2014-07-01 11:21:00 UTC,-73.99662,40.725527,-73.96576800000001,40.762677000000004,2
44382936,2014-10-10 02:06:29.0000002,14.5,2014-10-10 02:06:29 UTC,-73.974952,40.752747,-73.969927,40.797197,1
47223694,2014-02-26 04:11:31.0000002,6.5,2014-02-26 04:11:31 UTC,0.0,0.0,0.0,0.0,1
1628731,2014-11-24 07:28:42.0000002,73.0,2014-11-24 07:28:42 UTC,-73.97894699999999,40.750083000000004,-74.17697199999999,40.694927,2
40577410,2014-01-01 11:58:00.00000011,6.5,2014-01-01 11:58:00 UTC,-73.98774300000001,40.738315,-73.976915,40.747437,1
39962930,2014-02-18 11:07:00.00000014,57.33,2014-02-18 11:07:00 UTC,-73.78399999999999,40.648657,-73.97825,40.748517,2
37294685,2014-04-25 23:51:03.0000005,22.0,2014-04-25 23:51:03 UTC,0.0,0.0,0.0,0.0,1
17154994,2014-04-09 20:15:59.0000004,12.0,2014-04-09 20:15:59 UTC,-73.974648,40.753388,-73.963146,40.793718,1
41328581,2014-05-01 16:18:39.0000003,10.0,2014-05-01 16:18:39 UTC,-73.970628,40.756394,-73.958407,40.778333,1
46182636,2014-07-14 15:56:00.00000025,9.5,2014-07-14 15:56:00 UTC,-73.998997,40.722662,-74.007605,40.739405,1
23820102,2014-12-20 22:46:49.0000002,6.5,2014-12-20 22:46:49 UTC,-73.96337,40.798712,-73.97851,40.79085,1
9472411,2014-10-26 19:49:00.000000115,13.0,2014-10-26 19:49:00 UTC,-73.994612,40.750446999999994,-73.95675,40.76981,1
44177808,2014-04-05 01:14:00.00000033,4.0,2014-04-05 01:14:00 UTC,-73.955475,40.776685,-73.94925500000001,40.785497,4
19875814,2014-08-03 11:08:00.00000013,7.0,2014-08-03 11:08:00 UTC,-73.9769,40.775162,-73.967568,40.764466999999996,1
52882013,2014-11-21 06:52:10.0000001,57.33,2014-11-21 06:52:10 UTC,-73.984297,40.737256,-73.784297,40.643421000000004,1
6795748,2014-01-24 12:39:53.0000002,17.0,2014-01-24 12:39:53 UTC,-73.977467,40.787141,-73.937871,40.823716999999995,1
8349797,2014-11-13 18:57:00.000000227,20.5,2014-11-13 18:57:00 UTC,-73.97489,40.74199,-73.98223,40.7788,1
40576332,2014-12-23 15:38:00.000000116,57.33,2014-12-23 15:38:00 UTC,-73.986132,40.758237,-73.782697,40.648802,1
29006881,2014-02-22 08:56:00.00000060,5.5,2014-02-22 08:56:00 UTC,-73.987592,40.71852,-73.985225,40.727785,1
48968750,2014-07-08 12:04:00.000000186,18.5,2014-07-08 12:04:00 UTC,-73.99143000000001,40.729791999999996,-73.978202,40.762405,5
36120016,2014-12-09 14:53:00.000000150,12.0,2014-12-09 14:53:00 UTC,-73.95576,40.782232,-73.97094799999999,40.765209999999996,1
15234185,2014-04-25 06:51:00.00000032,8.0,2014-04-25 06:51:00 UTC,-74.007452,40.73239,-73.991722,40.754365,1
24510985,2014-03-31 18:31:47.0000001,5.5,2014-03-31 18:31:47 UTC,-73.999317,40.72462,-74.007733,40.732257000000004,1
4456296,2014-08-10 15:52:00.000000117,37.83,2014-08-10 15:52:00 UTC,-73.885627,40.773142,-73.983547,40.762777,5
21145941,2014-10-27 18:55:00.000000159,38.83,2014-10-27 18:55:00 UTC,-73.863365,40.769412,-73.980977,40.752627000000004,1
31333682,2014-11-01 08:42:39.0000002,113.66,2014-11-01 08:42:39 UTC,-73.951227,40.778753,-73.949938,40.778149,1
40488280,2014-06-04 19:45:00.000000125,6.0,2014-06-04 19:45:00 UTC,-73.987492,40.765502000000005,-73.995297,40.74971,1
39461968,2014-10-09 06:44:25.0000002,12.5,2014-10-09 06:44:25 UTC,-73.993915,40.720477,-73.972375,40.758865,1
32210076,2014-01-14 22:33:44.0000005,5.5,2014-01-14 22:33:44 UTC,-73.984718,40.76848,-73.99069200000001,40.761088,1
21371944,2014-04-26 23:31:00.000000187,15.5,2014-04-26 23:31:00 UTC,-73.987913,40.737196999999995,-73.97357199999999,40.782947,1
31507390,2014-02-10 21:34:00.00000052,18.5,2014-02-10 21:34:00 UTC,-73.997125,40.742017,-73.96348499999999,40.717766999999995,1
44645931,2014-06-30 21:35:24.0000001,9.5,2014-06-30 21:35:24 UTC,-73.982664,40.77225,-73.959552,40.77194,1
46058155,2014-12-08 14:17:00.00000055,17.5,2014-12-08 14:17:00 UTC,-73.947695,40.77527,-73.978785,40.765752,1
49887183,2014-11-12 23:16:05.0000002,10.0,2014-11-12 23:16:05 UTC,-74.00019300000001,40.732884999999996,-73.98071999999999,40.762187,1
53141499,2014-05-17 15:13:02.0000002,7.0,2014-05-17 15:13:02 UTC,-73.98384300000001,40.694705,-73.994573,40.703,1
19349468,2014-05-20 15:15:17.0000005,10.5,2014-05-20 15:15:17 UTC,-74.00137099999999,40.731043,-73.98414100000001,40.754788,1
43344216,2014-10-23 16:30:00.00000024,5.5,2014-10-23 16:30:00 UTC,-73.978352,40.763096999999995,-73.982562,40.76749,1
41585501,2014-05-04 23:42:39.0000002,12.5,2014-05-04 23:42:39 UTC,-73.99781,40.756554,-73.95973199999999,40.808531,2
20537379,2014-12-17 21:43:42.0000001,10.5,2014-12-17 21:43:42 UTC,-73.982174,40.731915,-73.956554,40.766956,1
7651926,2014-02-10 09:42:00.00000031,11.5,2014-02-10 09:42:00 UTC,-73.986997,40.739305,-73.97185,40.760071999999994,1
9410353,2014-10-28 19:20:00.00000094,31.33,2014-10-28 19:20:00 UTC,-73.886032,40.772852,-73.967392,40.788007,1
38628864,2014-02-02 03:31:31.0000002,8.5,2014-02-02 03:31:31 UTC,-73.991926,40.726303,-73.993567,40.746497999999995,1
24926562,2014-10-07 13:50:30.0000003,19.0,2014-10-07 13:50:30 UTC,-74.00281700000001,40.760523,-73.95521,40.765613,1
646617,2014-07-04 03:24:00.00000061,16.0,2014-07-04 03:24:00 UTC,-73.98384200000001,40.729528,-73.92323499999999,40.743458000000004,1
17850411,2014-05-09 00:53:00.00000057,10.5,2014-05-09 00:53:00 UTC,0.0,0.0,0.0,0.0,5
24242080,2014-03-11 09:01:00.000000144,9.0,2014-03-11 09:01:00 UTC,-73.991085,40.755962,-73.99804499999999,40.753221999999994,1
32441540,2014-03-21 19:48:00.000000213,48.83,2014-03-21 19:48:00 UTC,-73.871235,40.773947,-74.016983,40.710865000000005,6
50251336,2014-11-23 02:19:47.0000004,11.0,2014-11-23 02:19:47 UTC,-74.00529300000001,40.7198,-73.980873,40.74281,1
21593612,2014-10-17 09:15:30.0000003,52.33,2014-10-17 09:15:30 UTC,-73.997075,40.767286999999996,-73.861614,40.76834,2
18651132,2014-12-16 13:54:00.00000064,16.0,2014-12-16 13:54:00 UTC,-73.982562,40.747867,-73.95777,40.782016999999996,6
33657963,2014-01-26 19:53:33.0000001,5.5,2014-01-26 19:53:33 UTC,-74.001192,40.746592,-74.001292,40.734068,2
27431092,2014-01-12 02:49:00.00000027,12.0,2014-01-12 02:49:00 UTC,-73.991605,40.726762,-74.010275,40.704941999999996,2
5959435,2014-10-25 22:00:00.00000040,16.0,2014-10-25 22:00:00 UTC,-73.98611,40.75909,-74.00325,40.73526,1
48912220,2014-03-21 20:34:52.0000003,7.5,2014-03-21 20:34:52 UTC,-73.98519,40.736256,-74.004701,40.74069,1
21462800,2014-07-11 14:46:00.00000023,7.0,2014-07-11 14:46:00 UTC,-73.984742,40.759137,-73.974452,40.763337,5
53626465,2014-07-07 07:58:00.000000103,9.0,2014-07-07 07:58:00 UTC,-73.991997,40.735292,-74.008285,40.750012,1
25703254,2014-08-24 19:10:38.0000001,39.0,2014-08-24 19:10:38 UTC,-73.978251,40.752352,-73.99387,40.666914,1
11744037,2014-12-05 21:54:00.000000138,12.5,2014-12-05 21:54:00 UTC,-73.992163,40.758897,-73.99701999999999,40.733257,1
37283859,2014-06-23 06:57:00.00000062,33.33,2014-06-23 06:57:00 UTC,-73.979972,40.741302000000005,-73.8615,40.768127,2
22256545,2014-05-23 10:33:00.000000168,4.5,2014-05-23 10:33:00 UTC,-73.99010200000001,40.735009999999996,-73.98520500000001,40.735975,6
38440034,2014-02-14 15:05:31.0000001,18.0,2014-02-14 15:05:31 UTC,-73.993216,40.736832,-73.99116500000001,40.699901000000004,1
39674767,2014-11-19 07:32:08.0000001,6.0,2014-11-19 07:32:08 UTC,-73.984143,40.737519,-73.975116,40.751259999999995,1
9286413,2014-04-08 01:28:37.0000001,5.0,2014-04-08 01:28:37 UTC,-73.96427299999999,40.757172,-73.954219,40.764534999999995,1
6638823,2014-02-12 19:35:13.0000007,4.5,2014-02-12 19:35:13 UTC,-73.941165,40.798443,-73.93248,40.796498,1
3382788,2014-04-05 09:23:56.0000001,6.5,2014-04-05 09:23:56 UTC,-73.978537,40.762498,-73.991748,40.750078,1
43316384,2014-06-20 15:54:00.000000105,26.5,2014-06-20 15:54:00 UTC,-74.005155,40.72052,-73.980885,40.782057,1
51528420,2014-09-14 08:32:31.0000004,8.0,2014-09-14 08:32:31 UTC,-73.96838199999999,40.750809999999994,-73.972862,40.765,2
8836182,2014-03-06 01:05:56.0000003,6.0,2014-03-06 01:05:56 UTC,-73.984548,40.724613,-73.975959,40.74074,1
45758116,2014-04-12 11:23:00.000000186,6.5,2014-04-12 11:23:00 UTC,-73.99119499999999,40.733177000000005,-74.003442,40.724025,1
24749522,2014-10-25 21:12:00.000000241,12.0,2014-10-25 21:12:00 UTC,-74.003008,40.727987,-74.00594699999999,40.748515000000005,1
43574277,2014-05-27 04:12:11.0000002,11.0,2014-05-27 04:12:11 UTC,-74.00656,40.744425,-74.009395,40.709785,1
16333985,2014-03-26 12:29:00.000000125,11.5,2014-03-26 12:29:00 UTC,-73.994252,40.751067,-73.97094200000001,40.768392,6
42984071,2014-02-20 10:43:02.0000001,6.0,2014-02-20 10:43:02 UTC,-73.978943,40.755998,-73.97556999999999,40.746409,1
11777574,2014-05-21 14:25:00.00000010,41.83,2014-05-21 14:25:00 UTC,-73.870867,40.773715,-73.98098,40.764582,2
1392405,2014-12-24 19:47:00.00000052,7.5,2014-12-24 19:47:00 UTC,-73.991875,40.738045,-73.989925,40.729727000000004,5
8640025,2014-09-10 23:07:00.00000047,13.0,2014-09-10 23:07:00 UTC,-73.98901500000001,40.758225,-73.953882,40.770307,3
42869833,2014-11-22 20:53:00.00000077,15.5,2014-11-22 20:53:00 UTC,-73.991958,40.725652000000004,-73.958873,40.763913,6
34773882,2014-01-19 03:54:13.0000006,16.5,2014-01-19 03:54:13 UTC,-74.011922,40.707524,-73.985853,40.763666,1
40536441,2014-03-01 19:35:00.000000102,7.5,2014-03-01 19:35:00 UTC,-74.00281,40.733575,-74.00988000000001,40.720766999999995,1
404539,2014-06-13 15:59:43.0000004,57.33,2014-06-13 15:59:43 UTC,-73.78999,40.647032,-73.975765,40.761398,1
28188219,2014-02-25 18:34:13.0000006,6.0,2014-02-25 18:34:13 UTC,-73.973546,40.763490999999995,-73.980189,40.755052,4
21846824,2014-11-23 08:54:10.0000001,6.5,2014-11-23 08:54:10 UTC,-73.9557,40.779607,-73.972452,40.786252000000005,1
9127750,2014-06-13 13:24:00.00000093,22.0,2014-06-13 13:24:00 UTC,-74.015945,40.711372999999995,-73.992463,40.77068,1
42830240,2014-10-12 04:11:59.0000001,6.5,2014-10-12 04:11:59 UTC,-73.987112,40.76621,-73.99964,40.749018,1
11445005,2014-01-05 21:54:00.00000063,23.0,2014-01-05 21:54:00 UTC,-73.863715,40.769502,-73.936515,40.751259999999995,1
13123102,2014-03-09 08:10:00.0000005,8.0,2014-03-09 08:10:00 UTC,-73.991022,40.750557,-73.989455,40.769627,1
3520217,2014-12-14 12:00:25.0000003,14.0,2014-12-14 12:00:25 UTC,-74.003509,40.74313,-73.98175400000001,40.759051,1
18480827,2014-06-30 14:53:32.0000006,5.5,2014-06-30 14:53:32 UTC,-73.96582099999999,40.762374,-73.95586899999999,40.764437,1
20905420,2014-05-04 17:49:34.0000006,8.5,2014-05-04 17:49:34 UTC,-73.996543,40.743463,-73.992587,40.725906,1
26458774,2014-12-07 17:52:28.0000003,14.5,2014-12-07 17:52:28 UTC,-73.98524,40.774189,-73.947727,40.775062,2
14248747,2014-03-01 11:26:51.0000004,7.5,2014-03-01 11:26:51 UTC,-73.983639,40.748159,-74.001822,40.755798,1
33221067,2014-12-18 08:17:00.000000261,9.5,2014-12-18 08:17:00 UTC,-73.991773,40.74427,-73.973242,40.757867,1
38237863,2014-04-21 06:01:00.00000018,11.0,2014-04-21 06:01:00 UTC,-73.992712,40.763067,-73.99695,40.726696999999994,1
41767001,2014-09-27 21:25:55.0000003,11.5,2014-09-27 21:25:55 UTC,-73.97861999999999,40.755998,-73.946448,40.79233,1
28162418,2014-11-25 19:10:17.0000002,8.5,2014-11-25 19:10:17 UTC,-73.972918,40.764232,-73.97306,40.754977000000004,1
37604006,2014-11-02 18:15:20.0000001,35.33,2014-11-02 18:15:20 UTC,-73.988232,40.727701,-73.863491,40.768892,1
3097786,2014-05-30 22:25:00.000000174,6.0,2014-05-30 22:25:00 UTC,-73.98660799999999,40.761607,-73.989532,40.772927,1
10061261,2014-04-14 10:39:00.000000130,13.5,2014-04-14 10:39:00 UTC,-73.984167,40.740402,-74.001627,40.707845,1
17999784,2014-07-21 21:59:00.00000032,7.0,2014-07-21 21:59:00 UTC,-73.97351,40.76095,-73.95296,40.78352,1
45522105,2014-01-01 03:05:00.000000250,9.0,2014-01-01 03:05:00 UTC,-74.010025,40.705282000000004,-74.001225,40.729135,1
9827644,2014-06-12 10:52:00.00000026,34.83,2014-06-12 10:52:00 UTC,-73.988315,40.7257,-73.87201999999999,40.77448,1
17343595,2014-08-25 19:10:00.000000124,16.5,2014-08-25 19:10:00 UTC,-74.009732,40.70364,-73.974627,40.751146999999996,1
49324405,2014-06-17 22:51:41.0000001,12.0,2014-06-17 22:51:41 UTC,-73.987597,40.775306,-74.000437,40.743381,1
28117349,2014-06-05 01:07:44.0000001,8.5,2014-06-05 01:07:44 UTC,-73.951894,40.777764000000005,-73.954433,40.799627,3
7715562,2014-09-24 13:02:00.000000159,18.5,2014-09-24 13:02:00 UTC,-73.965913,40.765172,-73.980517,40.765291999999995,1
34075306,2014-12-08 04:01:00.00000013,20.0,2014-12-08 04:01:00 UTC,-74.000152,40.728677000000005,-73.909942,40.705595,1
10970107,2014-01-24 03:34:00.00000030,7.5,2014-01-24 03:34:00 UTC,-73.968177,40.791882,-73.98657,40.768307,4
40531362,2014-12-29 10:16:35.0000001,6.5,2014-12-29 10:16:35 UTC,-74.016933,40.706173,-74.009428,40.714958,2
30039879,2014-12-09 08:19:45.0000003,14.5,2014-12-09 08:19:45 UTC,-74.001498,40.747085,-73.97274499999999,40.762268,1
38829356,2014-03-08 16:10:36.0000006,57.33,2014-03-08 16:10:36 UTC,-73.78925699999999,40.647069,-73.985113,40.768334,2
24776200,2014-02-01 08:46:01.0000003,7.5,2014-02-01 08:46:01 UTC,-73.988528,40.728219,-73.98906,40.744545,1
29394391,2014-05-21 17:11:00.00000020,16.5,2014-05-21 17:11:00 UTC,-73.95298000000001,40.783062,-73.979663,40.738228,5
39840955,2014-10-22 16:35:00.0000001,14.0,2014-10-22 16:35:00 UTC,-73.97515,40.75208,-73.98040999999999,40.76755,1
22669687,2014-10-31 18:00:00.000000108,10.0,2014-10-31 18:00:00 UTC,-73.96874,40.752662,-73.96573000000001,40.762617,1
48175994,2014-10-21 16:35:40.0000001,5.0,2014-10-21 16:35:40 UTC,-73.982522,40.762218,-73.981178,40.768303,2
34341385,2014-06-23 09:16:00.00000034,6.0,2014-06-23 09:16:00 UTC,-73.998852,40.734792,-73.986912,40.742482,1
9340448,2014-08-01 13:16:00.000000133,18.5,2014-08-01 13:16:00 UTC,-73.99159,40.749962,-74.01517,40.708870000000005,2
42658725,2014-06-16 20:32:00.00000046,16.5,2014-06-16 20:32:00 UTC,-73.956295,40.767657,-73.98964699999999,40.745845,2
33829960,2014-01-06 13:07:03.0000002,6.5,2014-01-06 13:07:03 UTC,-73.977939,40.742206,-73.985926,40.731134000000004,1
16737000,2014-04-07 12:19:08.0000003,5.0,2014-04-07 12:19:08 UTC,-73.936838,40.804072,-73.932389,40.796189,1
43845110,2014-09-12 01:04:04.0000001,18.5,2014-09-12 01:04:04 UTC,-73.985485,40.738425,-73.961727,40.718359,1
54031099,2014-08-26 19:46:00.000000190,8.0,2014-08-26 19:46:00 UTC,-73.961427,40.774122,-73.980985,40.784602,1
50744533,2014-04-21 12:13:23.0000003,5.0,2014-04-21 12:13:23 UTC,-73.975927,40.749019,-73.971246,40.755415,1
34757644,2014-04-25 20:03:22.0000001,8.0,2014-04-25 20:03:22 UTC,-73.96254300000001,40.775439,-73.974417,40.758373,2
8863892,2014-09-24 19:07:00.00000035,11.5,2014-09-24 19:07:00 UTC,-74.00163,40.751166999999995,-73.975123,40.787575,5
48832237,2014-11-08 07:22:00.00000035,9.5,2014-11-08 07:22:00 UTC,-73.83474,40.692027,-73.83186500000001,40.7139,1
15026442,2014-08-28 16:07:00.000000109,6.5,2014-08-28 16:07:00 UTC,-74.001645,40.741052,-73.992772,40.75325,1
14350442,2014-04-27 17:38:45.0000001,57.33,2014-04-27 17:38:45 UTC,-73.879918,40.770143,-73.943579,40.783569,1
2737887,2014-07-17 18:16:00.000000111,26.5,2014-07-17 18:16:00 UTC,-73.98831,40.731609999999996,-73.96865,40.789190000000005,2
22839371,2014-05-15 22:22:00.000000162,10.5,2014-05-15 22:22:00 UTC,-73.969465,40.75757,-73.995857,40.7439,1
46137723,2014-07-18 09:44:00.00000081,6.0,2014-07-18 09:44:00 UTC,-73.960298,40.770165000000006,-73.951797,40.784787,1
23548232,2014-09-10 23:52:38.0000003,9.5,2014-09-10 23:52:38 UTC,-73.98579000000001,40.757667,-74.005475,40.739948,2
37643499,2014-01-14 16:18:28.0000002,5.0,2014-01-14 16:18:28 UTC,-74.007589,40.72504,-74.000047,40.725367999999996,1
26986911,2014-08-23 13:58:00.000000132,19.0,2014-08-23 13:58:00 UTC,-73.96646700000001,40.794255,-74.006147,40.739467,1
9174232,2014-09-19 20:59:18.0000003,10.0,2014-09-19 20:59:18 UTC,-74.006723,40.73595,-73.993946,40.727497,1
4062620,2014-09-27 00:38:00.000000143,4.5,2014-09-27 00:38:00 UTC,-73.99640500000001,40.737871999999996,-74.003675,40.742712,1
29113851,2014-08-17 23:04:03.0000001,13.0,2014-08-17 23:04:03 UTC,-73.97402,40.757365,-73.991039,40.71758,1
41458260,2014-08-05 16:53:00.00000072,8.0,2014-08-05 16:53:00 UTC,-73.995735,40.744292,-74.00279,40.755247,1
18868515,2014-03-27 13:30:24.0000003,8.5,2014-03-27 13:30:24 UTC,-73.971558,40.757577000000005,-73.983563,40.748021,2
13533904,2014-08-11 22:19:00.000000102,4.5,2014-08-11 22:19:00 UTC,-73.980765,40.764037,-73.98702800000001,40.760612,5
20892742,2014-08-22 10:18:20.0000001,7.5,2014-08-22 10:18:20 UTC,-74.002853,40.743907,-73.993305,40.736338,1
29087113,2014-08-22 10:54:02.0000001,51.83,2014-08-22 10:54:02 UTC,-73.989613,40.756202,-73.829823,40.768642,2
7485687,2014-02-11 17:11:00.000000121,18.5,2014-02-11 17:11:00 UTC,-73.993027,40.716237,-73.998005,40.756232000000004,1
21289823,2014-11-08 23:24:00.00000025,6.0,2014-11-08 23:24:00 UTC,-74.00139200000001,40.739255,-74.00445500000001,40.746922,3
39592693,2014-04-14 11:07:45.0000002,4.5,2014-04-14 11:07:45 UTC,-73.988724,40.769103,-73.976609,40.764553,1
3099135,2014-12-30 03:01:27.0000001,14.0,2014-12-30 03:01:27 UTC,-74.005436,40.739345,-73.996473,40.692229,1
54724132,2014-07-06 22:01:00.00000055,12.5,2014-07-06 22:01:00 UTC,-73.981753,40.779212,-73.968652,40.754435,1
24761633,2014-10-07 19:36:42.0000003,12.0,2014-10-07 19:36:42 UTC,-73.974368,40.761608,-73.976843,40.789907,1
29043203,2014-04-09 12:37:50.0000003,14.5,2014-04-09 12:37:50 UTC,-73.978166,40.753192,-73.960477,40.775857,2
5519452,2014-12-16 12:24:05.0000002,9.5,2014-12-16 12:24:05 UTC,-73.986058,40.734595,-74.003457,40.718067,2
43638389,2014-08-30 02:20:12.0000001,9.5,2014-08-30 02:20:12 UTC,-73.844833,40.731390000000005,-73.859942,40.753044,1
42303243,2014-10-31 00:54:00.00000023,11.5,2014-10-31 00:54:00 UTC,-73.96826999999999,40.75959,-73.99294,40.73679,2
9236947,2014-05-25 14:54:00.00000046,7.0,2014-05-25 14:54:00 UTC,-73.971395,40.794472,-73.949112,40.785247,1
50922668,2014-09-20 02:44:00.000000110,7.0,2014-09-20 02:44:00 UTC,-73.984643,40.743332,-73.99772,40.736127,6
17133094,2014-06-14 02:37:00.000000101,13.5,2014-06-14 02:37:00 UTC,-73.988777,40.737325,-73.952548,40.78078,1
49334316,2014-12-23 22:52:40.0000001,21.0,2014-12-23 22:52:40 UTC,-73.994313,40.732364000000004,-73.96886500000001,40.801288,3
43979972,2014-01-29 08:07:00.000000124,28.0,2014-01-29 08:07:00 UTC,-74.0162,40.715432,-73.96858,40.765752,1
